client_id,sale_flg,sale_amount,contacts,feature_1,client_segment,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,region_cd
5116474602761949141,0,,1,9,14.0,1821184.0,8280.0,8890.0,0.0,27714.0,313244.0,258879.0,19.9,8282.0,61.0
-3652083123618363621,0,,1,4,13.0,3642369.0,197431.0,0.0,0.0,177864.0,3642369.0,3314257.0,8.9,77210.0,33.0
1097455665817319094,0,,1,7,13.0,3642369.0,16692.0,3339.0,0.0,9112.0,778253.0,659536.0,10.4,16704.0,16.0
3671184773477788372,0,,2,14,1.0,6070615.0,126312.0,42494.0,180551.0,53960.0,5220729.0,4750436.0,7.9,108121.0,86.0
7731922187511101548,0,,2,10,3.0,6070615.0,105218.0,32294.0,26503.0,141081.0,5201303.0,4732760.0,7.9,105229.0,39.0
7881723967389266697,0,,1,5,4.0,3642369.0,381899.0,83236.0,0.0,271812.0,3642369.0,3128795.0,9.9,77210.0,78.0
6386389879491426131,0,,1,4,3.0,6070615.0,75484.0,0.0,57674.0,0.0,3731000.0,3394904.0,7.9,75483.0,86.0
-4097456937898945579,0,,1,3,13.0,3642369.0,27313.0,0.0,0.0,43654.0,1350105.0,1183265.0,7.9,27311.0,31.0
-8387386676049866458,0,,2,13,2.0,6070615.0,139421.0,0.0,157978.0,0.0,6070615.0,5523763.0,7.9,125722.0,86.0
7600899934565963667,0,,1,1,13.0,3642369.0,2240.0,3582.0,0.0,7163.0,100772.0,78239.0,11.9,2237.0,42.0
1923483072846624964,0,,1,3,12.0,3642369.0,7242.0,0.0,0.0,14328.0,349667.0,288982.0,8.9,7242.0,61.0
6611060732555184693,0,,1,3,13.0,3642369.0,341187.0,92011.0,0.0,478964.0,3642369.0,3314257.0,8.9,77210.0,24.0
-2386610970329770332,0,,1,1,13.0,3642369.0,65756.0,55167.0,0.0,129756.0,2962460.0,2695596.0,11.9,65749.0,16.0
-7447098792313898777,0,,1,1,7.0,683708.0,18802.0,0.0,0.0,2579.0,683551.0,564918.0,11.9,15518.0,52.0
-7642699045034663282,0,,1,6,13.0,2428246.0,1973.0,17305.0,0.0,51826.0,82560.0,57792.0,14.9,1960.0,60.0
-1592377046717415821,0,,1,2,3.0,6070615.0,3112.0,0.0,14004.0,0.0,154194.0,107936.0,7.9,3119.0,73.0
560448839486561867,1,35165.05,1,7,4.0,3642369.0,47851.0,36476.0,0.0,74240.0,2283765.0,1461662.0,9.4,47852.0,37.0
-3520804420062063064,0,,2,7,14.0,5865499.0,161301.0,0.0,0.0,63054.0,3642369.0,3314257.0,10.9,79012.0,66.0
6587106043510920750,0,,1,5,13.0,3642369.0,2966.0,6678.0,0.0,13355.0,137196.0,106519.0,10.9,2976.0,16.0
-634005403073398729,0,,1,7,14.0,728474.0,20033.0,0.0,0.0,0.0,728474.0,602045.0,10.9,16168.0,71.0
8247271588067633540,0,,2,7,15.0,3642369.0,6638.0,1821.0,0.0,5742.0,320528.0,264900.0,8.9,6640.0,61.0
-5023572238663316279,0,,1,1,3.0,2041889.0,65644.0,10927.0,79880.0,21854.0,2042155.0,1858193.0,9.9,43289.0,54.0
1655296027783539749,0,,1,7,4.0,550608.0,2862.0,12813.0,0.0,10451.0,134768.0,103668.0,9.9,2871.0,35.0
-6706840019214572841,0,,1,9,14.0,1821184.0,58192.0,29514.0,0.0,98613.0,1821184.0,1596130.0,19.4,47644.0,71.0
-581575194995483973,0,,2,1,14.0,3642369.0,25675.0,3005.0,0.0,6010.0,1157059.0,1014074.0,11.9,25680.0,66.0
-5438062446523190129,0,,2,13,1.0,6070615.0,175115.0,43172.0,152840.0,29577.0,5232870.0,4761483.0,6.9,105853.0,86.0
-4107494179760238975,0,,1,6,14.0,0.0,0.0,10819.0,0.0,19049.0,619203.0,511738.0,14.4,14536.0,23.0
-1268691891656913218,0,,1,7,13.0,3642369.0,7244.0,13192.0,0.0,151620.0,337526.0,220048.0,10.4,7246.0,2.0
8493642023338711539,0,,1,2,13.0,3642369.0,61097.0,1821.0,0.0,182901.0,2950319.0,2684549.0,8.9,61101.0,50.0
-142791138554758784,0,,1,9,13.0,1821184.0,4097.0,11716.0,0.0,29165.0,155408.0,120658.0,19.9,4109.0,42.0
9122574423791016679,1,112482.8,1,2,1.0,6070615.0,28032.0,95977.0,72626.0,166013.0,1353747.0,1186457.0,8.9,28036.0,86.0
4961044775734844943,0,,1,4,13.0,3642369.0,57459.0,0.0,0.0,70061.0,2774271.0,2524360.0,8.9,57470.0,86.0
7545494946248098519,0,,1,1,16.0,3642369.0,20814.0,4814.0,23310.0,16362.0,993153.0,700691.0,9.4,20810.0,18.0
-8871620580607821499,1,3237.3500000000013,1,7,1.0,2630300.0,88316.0,42365.0,14727.0,18579.0,2629790.0,970370.0,8.4,53828.0,86.0
-9025256713202189877,0,,1,8,8.0,2287408.0,100390.0,44527.0,0.0,95820.0,2287408.0,1778599.0,17.4,57341.0,50.0
3705757281356046196,0,,1,6,4.0,2083635.0,54783.0,32369.0,0.0,119066.0,2083435.0,1789671.0,14.9,49455.0,7.0
-2202903695870717964,0,,1,3,13.0,3642369.0,15415.0,51037.0,0.0,101285.0,762469.0,646160.0,7.9,15424.0,51.0
-2457510929687214035,0,,1,5,13.0,506547.0,13186.0,0.0,0.0,3725.0,506289.0,418421.0,10.9,11237.0,86.0
-4758939786829772177,0,,1,8,4.0,2356613.0,42306.0,26753.0,0.0,94544.0,1669419.0,1434031.0,17.9,42302.0,3.0
-2671806234732990774,0,,1,7,5.0,0.0,0.0,13607.0,0.0,16932.0,825604.0,419169.0,9.4,17705.0,74.0
4330435305326463015,0,,1,3,3.0,6070615.0,28824.0,6657.0,48714.0,1934.0,1425380.0,1249238.0,7.9,28833.0,33.0
1770385632612155941,1,11889.6,2,7,14.0,3642369.0,5550.0,0.0,0.0,9720.0,262251.0,201731.0,9.9,5559.0,7.0
-3984691382429000272,0,,1,6,3.0,211604.0,1966.0,0.0,4886.0,0.0,94702.0,73526.0,9.0,1967.0,55.0
8289868967341548729,1,51356.60000000001,1,1,1.0,1905011.0,60794.0,62378.0,74232.0,75508.0,1904959.0,360785.0,10.4,40851.0,86.0
5040124259294526018,0,,1,4,13.0,3642369.0,28218.0,0.0,0.0,52358.0,1362246.0,1193905.0,8.9,28212.0,34.0
-7731632607103295306,1,70670.7,1,11,16.0,6070615.0,32453.0,0.0,32753.0,92290.0,1603856.0,1405658.0,7.9,32461.0,78.0
732240875280010671,0,,1,7,9.0,3592590.0,8876.0,4674.0,0.0,17405.0,418872.0,346176.0,9.9,8879.0,39.0
2353241320581200136,0,,1,7,7.0,1223490.0,25116.0,8530.0,0.0,12800.0,1184984.0,1038549.0,9.9,25119.0,66.0
7339829219090739735,0,,1,7,14.0,728474.0,20033.0,0.0,0.0,37709.0,728474.0,602045.0,10.9,15802.0,18.0
1522877045280238373,1,131683.6,1,5,13.0,3642369.0,167962.0,13355.0,0.0,153610.0,3642369.0,3314257.0,10.9,79012.0,42.0
-4442303358027193770,0,,1,4,7.0,3642369.0,101880.0,0.0,0.0,0.0,3642369.0,3314257.0,7.9,77210.0,42.0
1497471887068924616,1,28180.30000000001,1,2,3.0,6070615.0,14585.0,7595.0,22562.0,12419.0,729688.0,480915.0,7.4,14587.0,28.0
8383598027145615348,0,,2,6,9.0,2428246.0,16426.0,16634.0,0.0,26055.0,474722.0,421601.0,14.9,16433.0,76.0
-3479674109180277600,0,,1,8,7.0,430473.0,9940.0,17798.0,0.0,20630.0,397018.0,328114.0,17.4,9953.0,77.0
1680221560395831885,0,,1,5,13.0,1456948.0,21362.0,19478.0,0.0,42568.0,984654.0,834452.0,10.9,21368.0,23.0
-3631671563091667146,0,,1,4,14.0,3642369.0,22979.0,1093.0,0.0,44318.0,1109708.0,972576.0,8.9,22983.0,70.0
2575500920334406686,0,,1,5,13.0,3642369.0,9677.0,9106.0,0.0,18212.0,435870.0,360223.0,11.9,9675.0,77.0
7351978711053217211,1,3701.6,1,9,1.0,3423651.0,88256.0,54746.0,138922.0,34894.0,1038075.0,879724.0,11.4,22778.0,30.0
-2347444846765176916,0,,1,9,14.0,1821184.0,279200.0,81577.0,0.0,228448.0,1821184.0,1596130.0,19.9,48149.0,38.0
-6368526342223577532,1,19979.25,2,1,16.0,3642369.0,24411.0,911.0,6553.0,31337.0,1150989.0,943811.0,9.9,24399.0,50.0
-3034376323083917313,1,3237.3500000000013,1,8,4.0,2102579.0,12575.0,16934.0,0.0,161760.0,490506.0,405376.0,18.4,12563.0,63.0
954082738154904203,0,,2,4,14.0,3642369.0,21854.0,0.0,0.0,0.0,1080569.0,915736.0,7.9,21858.0,52.0
-1383904791791889941,0,,1,3,14.0,3642369.0,18342.0,5791.0,0.0,37330.0,885096.0,750082.0,8.9,18330.0,36.0
2267214590288744482,0,,1,3,13.0,3642369.0,13253.0,17131.0,0.0,16037.0,639843.0,528795.0,8.9,13254.0,39.0
-9085216025618562797,0,,1,12,3.0,6070615.0,52315.0,607.0,42364.0,1214.0,1671847.0,1530409.0,7.9,52313.0,51.0
3473583498116791633,0,,1,7,14.0,728474.0,9482.0,23971.0,0.0,20171.0,446797.0,369254.0,9.9,9471.0,2.0
-3290025535471084339,0,,1,7,13.0,3642369.0,4255.0,17832.0,0.0,44896.0,196688.0,152708.0,10.9,4267.0,16.0
-8260791709517412166,0,,1,6,1.0,1314645.0,19208.0,37728.0,51693.0,18929.0,885096.0,699226.0,10.9,19200.0,34.0
4500071888078135093,0,,1,4,13.0,3642369.0,20267.0,0.0,0.0,0.0,955515.0,809758.0,9.9,20280.0,50.0
8219841471334046122,0,,1,10,1.0,5518079.0,185791.0,28176.0,82000.0,29162.0,5518189.0,4740124.0,6.9,109007.0,86.0
-5586401782654206873,0,,1,6,3.0,1229841.0,28243.0,4553.0,64830.0,28178.0,1229907.0,1077920.0,11.9,27296.0,57.0
9182379313172100750,0,,1,4,13.0,3642369.0,26527.0,25151.0,0.0,38728.0,1311253.0,1149214.0,7.9,26525.0,63.0
397634733108875157,0,,1,2,2.0,6070615.0,42234.0,9179.0,48953.0,14170.0,2088292.0,1900174.0,7.9,42243.0,86.0
5912563886248152503,0,,1,11,16.0,6070615.0,35933.0,18357.0,9517.0,79141.0,1776262.0,1556759.0,7.9,35931.0,34.0
6234454721518655486,0,,1,9,14.0,1821184.0,12326.0,9045.0,0.0,19313.0,475936.0,393336.0,18.9,12320.0,55.0
-5141595201848453113,0,,2,8,14.0,2428246.0,2510.0,41097.0,0.0,60313.0,99558.0,76583.0,17.9,2523.0,29.0
-2700008000058208041,0,,1,4,14.0,3642369.0,40345.0,17604.0,0.0,112595.0,1994804.0,1713537.0,7.9,40352.0,13.0
8433542597472734603,1,18059.05,1,1,14.0,0.0,0.0,27209.0,0.0,46234.0,679909.0,455810.0,10.4,14580.0,38.0
-7874678825836595800,0,,1,12,14.0,3642369.0,36146.0,1840.0,0.0,27468.0,1787189.0,1535195.0,7.9,36152.0,18.0
4700440976156315409,0,,2,8,13.0,995270.0,26541.0,0.0,0.0,0.0,995581.0,843712.0,17.9,25227.0,78.0
-1136511308191618140,0,,2,5,14.0,3642369.0,7924.0,1821.0,0.0,22488.0,369093.0,305036.0,10.4,7915.0,86.0
-4382567007486636568,0,,1,6,14.0,2428246.0,22442.0,6071.0,0.0,9443.0,945802.0,801526.0,14.9,22451.0,27.0
-6488333203192128091,1,58271.7,1,1,9.0,3642369.0,43256.0,21472.0,0.0,63057.0,1692487.0,1453017.0,10.4,43252.0,74.0
-7849367757023301460,0,,1,8,9.0,2428246.0,2845.0,43605.0,0.0,67440.0,111699.0,85922.0,17.9,2830.0,54.0
-2510671201699157104,0,,1,4,14.0,3642369.0,6636.0,0.0,0.0,5179.0,320528.0,264900.0,8.9,6640.0,58.0
-6577117650493013492,0,,2,8,14.0,2428246.0,11122.0,17021.0,0.0,29895.0,439513.0,347215.0,17.9,11137.0,61.0
-4049859748439867880,0,,2,6,14.0,2428246.0,33330.0,25129.0,0.0,70579.0,1419310.0,1172817.0,14.4,33320.0,7.0
-9105297115266152100,0,,1,4,13.0,3642369.0,26288.0,34603.0,0.0,69205.0,1268759.0,1111970.0,8.9,26276.0,69.0
2953732895064122248,0,,1,8,14.0,0.0,0.0,52276.0,0.0,101541.0,594920.0,491670.0,17.4,14914.0,86.0
1858459445194129721,0,,1,5,3.0,3642369.0,116698.0,5988.0,692.0,18759.0,3642369.0,3314257.0,9.4,77210.0,86.0
-4898585593439061337,0,,1,9,14.0,542482.0,10495.0,3331.0,0.0,3503.0,397018.0,328114.0,19.9,10496.0,77.0
-4916662102498991467,1,50165.05,1,2,1.0,6070615.0,66595.0,32749.0,78815.0,29210.0,3292702.0,2996089.0,7.9,66607.0,86.0
2194826794079238623,0,,1,9,6.0,1821184.0,15780.0,22725.0,0.0,50150.0,603419.0,498694.0,19.4,15786.0,61.0
-3953204607430239964,0,,1,4,13.0,3642369.0,1819.0,9106.0,0.0,35727.0,87417.0,67244.0,8.9,1827.0,2.0
2652395968275572963,0,,1,8,14.0,0.0,0.0,13869.0,0.0,8707.0,594920.0,491670.0,17.4,14914.0,78.0
4932420646493419733,0,,1,9,9.0,1821184.0,24558.0,10519.0,0.0,40429.0,938517.0,795354.0,19.4,24553.0,16.0
1940133499457844572,0,,1,6,14.0,2428246.0,7368.0,25057.0,0.0,28807.0,310815.0,256872.0,14.9,7378.0,86.0
-7712775394112668118,0,,1,7,14.0,3642369.0,13823.0,0.0,0.0,48410.0,637415.0,526789.0,10.9,13827.0,78.0
-7640007597183009650,0,,1,6,14.0,2428246.0,46902.0,49236.0,0.0,112544.0,1998446.0,1247190.0,14.4,46916.0,47.0
3821516424531034493,0,,1,1,3.0,3642369.0,1740.0,14622.0,21204.0,28477.0,82560.0,63508.0,9.9,1750.0,66.0
-5991343309176354286,0,,1,3,13.0,3642369.0,15854.0,0.0,0.0,19429.0,766112.0,649247.0,8.9,15866.0,74.0
-231191534429503728,0,,1,1,9.0,276083.0,1663.0,0.0,0.0,0.0,76490.0,58839.0,10.9,1671.0,34.0
-5285957410178806404,0,,1,5,9.0,3642369.0,56549.0,103134.0,0.0,26280.0,2637075.0,2399522.0,10.4,56550.0,59.0
3989906354481964551,0,,1,1,14.0,3642369.0,23491.0,25825.0,0.0,73304.0,1095139.0,520977.0,10.4,23485.0,35.0
-5755503983331241156,0,,1,3,3.0,6070615.0,44476.0,0.0,47680.0,0.0,2198777.0,2000707.0,7.9,44480.0,59.0
-4305512176985216203,1,5160.0,1,2,1.0,5623470.0,100288.0,45859.0,38318.0,70288.0,5076248.0,4618971.0,6.9,100278.0,59.0
-2552591111129932681,0,,1,4,16.0,6070615.0,35702.0,0.0,35539.0,0.0,1765335.0,1547182.0,7.9,35710.0,86.0
8746118683760393710,0,,1,2,3.0,6070615.0,2866.0,11534.0,8466.0,21787.0,142052.0,109271.0,7.9,2874.0,57.0
5821030431187535728,0,,1,5,3.0,545420.0,15130.0,0.0,6304.0,0.0,545141.0,450529.0,8.9,11556.0,42.0
9087500039366065494,0,,1,6,3.0,283985.0,5587.0,1308.0,6404.0,4009.0,251323.0,193326.0,11.9,5578.0,34.0
5201865934100634173,0,,1,2,3.0,6070615.0,99963.0,0.0,134818.0,0.0,4715654.0,4290859.0,9.9,99962.0,77.0
1403039263746215912,0,,1,5,14.0,3642369.0,10777.0,3035.0,0.0,25505.0,496576.0,410394.0,10.9,10772.0,57.0
7670867428505996711,0,,1,6,4.0,1511800.0,22220.0,36329.0,0.0,73574.0,936089.0,767593.0,14.9,22220.0,70.0
-2587024070884822179,0,,2,7,12.0,774623.0,9768.0,11534.0,0.0,15379.0,450440.0,372265.0,10.9,9771.0,77.0
-6396762063613875909,0,,1,6,1.0,4301487.0,139718.0,52605.0,281275.0,83754.0,1972950.0,1795223.0,11.9,43788.0,86.0
-2855051100285385704,0,,1,3,13.0,3642369.0,4070.0,0.0,0.0,5862.0,196688.0,152708.0,8.9,4073.0,54.0
2604213404763346472,0,,1,5,1.0,1011826.0,7502.0,33894.0,42305.0,77335.0,361809.0,253266.0,8.9,7493.0,2.0
7947850493327033343,0,,1,8,13.0,2428246.0,24206.0,5449.0,0.0,24582.0,689622.0,595201.0,15.9,24211.0,10.0
-3268485971231035542,0,,1,1,14.0,3642369.0,17378.0,19608.0,0.0,42031.0,809820.0,533626.0,10.4,17366.0,50.0
-8943273457243955527,0,,1,3,13.0,3642369.0,1604.0,4553.0,0.0,18033.0,77704.0,60329.0,8.9,1609.0,52.0
-4834918513362998621,0,,1,4,14.0,3642369.0,18941.0,18431.0,0.0,70921.0,914235.0,774776.0,8.9,18942.0,50.0
1747573665740984234,0,,1,3,13.0,3642369.0,6451.0,0.0,0.0,5713.0,312030.0,257876.0,8.9,6462.0,69.0
-4878154491645167076,0,,3,1,5.0,3642369.0,109228.0,45596.0,0.0,153382.0,3642369.0,3314257.0,10.9,80839.0,72.0
-8539544044682981053,0,,1,2,13.0,3642369.0,8951.0,3642.0,0.0,15084.0,417658.0,345173.0,10.4,8956.0,45.0
-782547294690267811,0,,1,1,12.0,3642369.0,32260.0,6297.0,0.0,10237.0,1470303.0,1288609.0,11.4,32262.0,72.0
-52129709896179686,1,235817.45,1,11,3.0,6070615.0,237785.0,0.0,295277.0,106090.0,6070615.0,5523763.0,7.9,124256.0,86.0
-7956996375648003511,0,,2,5,16.0,3642369.0,39040.0,51984.0,19252.0,79580.0,1907387.0,770400.0,8.4,39050.0,39.0
8492826590973288131,0,,2,3,3.0,6070615.0,24932.0,30158.0,21201.0,72087.0,1232335.0,1080049.0,7.9,24943.0,86.0
-6193841541026989977,0,,1,8,13.0,2428246.0,3973.0,0.0,0.0,7998.0,156622.0,121600.0,17.9,3969.0,66.0
-3465864751908914175,0,,1,2,3.0,6070615.0,233738.0,18212.0,295441.0,36424.0,6070615.0,5214658.0,6.9,119919.0,77.0
-6576793059424170132,0,,1,2,16.0,6070615.0,16352.0,911.0,10644.0,1821.0,808606.0,685260.0,7.9,16357.0,59.0
4506137236644381261,1,12141.25,1,13,1.0,6070615.0,60421.0,38310.0,63263.0,58457.0,2986743.0,2717692.0,7.9,60422.0,86.0
-8843962494463397909,0,,1,5,1.0,2454839.0,85241.0,88059.0,94578.0,99852.0,2454957.0,1566140.0,9.4,51439.0,11.0
3522262498293046497,0,,1,7,14.0,3642369.0,1434.0,911.0,0.0,7188.0,67991.0,52301.0,9.9,1441.0,24.0
2313233625184943676,0,,1,6,9.0,2428246.0,16842.0,31400.0,0.0,117393.0,709048.0,585990.0,14.9,16831.0,76.0
-5657536435245677479,0,,3,1,14.0,3642369.0,3120.0,17325.0,0.0,36434.0,143267.0,110205.0,10.9,3108.0,73.0
5186594177416050340,0,,1,3,13.0,3642369.0,6905.0,3642.0,0.0,7285.0,333884.0,275937.0,8.9,6915.0,39.0
-6529734771042797225,0,,1,5,13.0,3642369.0,10572.0,0.0,0.0,36502.0,225827.0,201631.0,11.4,10567.0,55.0
1614650235318382718,0,,2,5,15.0,3642369.0,32986.0,15522.0,0.0,91809.0,1592929.0,1396082.0,8.9,32995.0,86.0
2060572860515097446,1,42905.05,1,2,1.0,6070615.0,6252.0,18353.0,17787.0,12518.0,309601.0,255869.0,7.9,6263.0,78.0
-8420366863074331273,0,,1,8,7.0,537113.0,14323.0,0.0,0.0,0.0,536642.0,443506.0,17.9,13598.0,38.0
1488478710357659960,0,,1,6,13.0,304748.0,3574.0,3843.0,0.0,8293.0,151765.0,116743.0,14.4,3563.0,72.0
-2843573881179576893,0,,2,4,2.0,6070615.0,36163.0,0.0,48923.0,0.0,1787189.0,1566335.0,7.9,36175.0,34.0
3931948157691742127,0,,2,9,9.0,1821184.0,20779.0,34841.0,0.0,112175.0,785538.0,665710.0,19.9,20768.0,42.0
8027677961378979820,1,32920.9,2,7,9.0,3642369.0,64673.0,32836.0,0.0,195472.0,3015882.0,2744206.0,10.4,64685.0,46.0
6533211471071357810,0,,2,9,4.0,1427809.0,93987.0,39702.0,0.0,66685.0,1427809.0,1251366.0,19.9,37749.0,74.0
2619746226638000306,0,,1,4,13.0,3642369.0,5021.0,13962.0,0.0,29189.0,242825.0,188529.0,8.9,5029.0,52.0
4171204805792503344,1,26336.7,1,2,3.0,6070615.0,81636.0,0.0,79223.0,0.0,4035745.0,3672198.0,7.9,81644.0,2.0
-427544151849723787,0,,1,6,14.0,2428246.0,8043.0,37734.0,0.0,95675.0,338740.0,279951.0,14.9,8041.0,37.0
1016503698768882498,0,,1,3,14.0,3642369.0,85772.0,64832.0,0.0,251357.0,3642369.0,3314257.0,8.4,74553.0,48.0
-4504021236194351903,0,,1,3,3.0,6070615.0,83236.0,19740.0,70895.0,39698.0,4114663.0,3534495.0,7.9,83234.0,47.0
-1724213385049425153,1,65841.85,1,2,4.0,3642369.0,268300.0,22891.0,0.0,234332.0,3642369.0,3024513.0,7.4,72813.0,59.0
608013512291757965,0,,1,8,9.0,2428246.0,10578.0,11309.0,0.0,23140.0,417658.0,345173.0,17.9,10583.0,
8322340852277820955,0,,1,7,14.0,3642369.0,26012.0,43798.0,0.0,93437.0,1171629.0,1026843.0,11.9,26003.0,61.0
2277565509397220189,0,,1,6,14.0,2428246.0,7359.0,0.0,0.0,7292.0,309601.0,255869.0,14.9,7349.0,55.0
2628760591820747019,0,,1,8,13.0,2428246.0,1752.0,0.0,0.0,2251.0,69205.0,53731.0,17.9,1754.0,54.0
2753103506748304907,1,34963.05,1,5,3.0,1049832.0,15446.0,25244.0,16834.0,40377.0,745472.0,631756.0,8.9,15442.0,78.0
155514258085743732,0,,4,6,14.0,2428246.0,38130.0,0.0,0.0,40372.0,1589287.0,1392889.0,15.4,38144.0,7.0
-8708563907938457137,0,,3,5,3.0,3035308.0,136436.0,74470.0,39441.0,209939.0,3035308.0,2761881.0,8.9,64342.0,72.0
-2260803310069007355,1,47406.10000000001,1,6,1.0,1915937.0,41113.0,10180.0,83253.0,19125.0,1852752.0,1685852.0,11.9,41120.0,86.0
6647155585604354104,0,,2,6,13.0,515577.0,13749.0,0.0,0.0,0.0,516002.0,426449.0,14.9,12249.0,72.0
503478685453806655,0,,1,1,9.0,3642369.0,105302.0,68936.0,0.0,131386.0,3642369.0,3314257.0,11.4,80839.0,74.0
-4604540761724481815,0,,1,7,8.0,3642369.0,68075.0,6981.0,0.0,74133.0,3211355.0,2758554.0,9.9,68074.0,78.0
6365803633347961487,0,,1,7,13.0,613111.0,15889.0,971.0,0.0,1943.0,613132.0,506720.0,10.4,13454.0,78.0
-578058335440089890,1,72414.85,2,1,4.0,2447825.0,142744.0,37138.0,0.0,187621.0,2447672.0,2227181.0,12.4,54943.0,72.0
-2712222356120720361,0,,1,9,12.0,905948.0,24159.0,0.0,0.0,0.0,905736.0,767572.0,19.9,23946.0,77.0
-2106966439748241026,0,,1,5,13.0,3642369.0,6912.0,0.0,0.0,68866.0,318100.0,262893.0,10.9,6925.0,66.0
-605445840005300198,0,,2,7,6.0,572729.0,8135.0,7717.0,0.0,7997.0,375164.0,310053.0,10.9,8138.0,2.0
-4260678459548200383,0,,1,8,14.0,0.0,0.0,32538.0,0.0,76179.0,594920.0,491670.0,17.4,14914.0,66.0
7457838337311836277,0,,1,6,14.0,2428246.0,39357.0,18212.0,0.0,36424.0,1658492.0,1453542.0,14.9,39368.0,38.0
-4936148241629998066,1,37194.1,1,6,7.0,2428246.0,42102.0,15586.0,0.0,67607.0,1793260.0,1571657.0,14.4,42099.0,64.0
-518518497026873278,1,117865.65,1,7,1.0,3525813.0,219765.0,57051.0,88012.0,188258.0,3525813.0,1173055.0,8.4,73876.0,86.0
4920547550466036787,1,48564.9,1,10,1.0,1529166.0,142849.0,166788.0,188081.0,303547.0,1528581.0,1313051.0,7.9,30921.0,86.0
4665158125136325688,0,,2,3,3.0,6070615.0,21186.0,1716.0,15471.0,27117.0,1047788.0,887956.0,7.9,21197.0,45.0
2813554378706070698,1,101132.0,1,1,1.0,3444345.0,95172.0,31219.0,90947.0,38691.0,3338838.0,3038070.0,7.9,67540.0,86.0
6577007933449438702,0,,1,9,13.0,213769.0,2110.0,0.0,0.0,0.0,80132.0,62214.0,19.9,2119.0,66.0
5900351778221610324,0,,1,9,3.0,1160690.0,42708.0,3738.0,9599.0,3918.0,1160702.0,1017268.0,11.4,25469.0,64.0
-9156293364354690150,0,,1,4,5.0,0.0,0.0,50894.0,0.0,81518.0,922733.0,360204.0,7.9,18666.0,86.0
-3608245427775446332,0,,1,3,16.0,6070615.0,7830.0,5945.0,5566.0,21674.0,387305.0,271114.0,7.9,7835.0,59.0
-5170583020096856440,0,,1,9,14.0,1821184.0,4650.0,3713.0,0.0,10590.0,176048.0,136684.0,19.9,4654.0,61.0
6032726733496983671,0,,2,12,3.0,6070615.0,41012.0,0.0,42973.0,0.0,2076150.0,1889127.0,6.9,41015.0,34.0
-400533506788359234,0,,2,7,14.0,3642369.0,54580.0,79550.0,0.0,223065.0,2515663.0,2289047.0,10.9,54571.0,89.0
1236821911044011276,0,,1,6,14.0,546355.0,9106.0,5464.0,0.0,607.0,383663.0,317077.0,14.9,9107.0,54.0
-5557176900303939097,0,,1,7,7.0,3642369.0,5215.0,9139.0,0.0,17108.0,246467.0,172527.0,9.9,5225.0,63.0
-3741841647278080392,1,14734.5,1,2,2.0,6070615.0,58519.0,36078.0,54642.0,71244.0,2927251.0,2504078.0,7.4,58524.0,86.0
7466263619279913936,0,,1,7,14.0,3642369.0,126159.0,67227.0,0.0,247654.0,3642369.0,3314257.0,9.9,77210.0,61.0
-8450630369792111992,0,,3,4,3.0,6009909.0,47701.0,16210.0,13864.0,36212.0,2303191.0,1978441.0,7.4,47699.0,47.0
-413906706339322535,0,,1,6,13.0,210964.0,1923.0,0.0,0.0,0.0,81346.0,62573.0,14.9,1931.0,50.0
5433354518213277460,0,,1,6,16.0,2428246.0,1970.0,0.0,8926.0,7263.0,88631.0,62042.0,11.9,1967.0,73.0
4375347189448273649,0,,1,2,13.0,3642369.0,39560.0,0.0,0.0,82909.0,1909815.0,1737775.0,8.9,39557.0,74.0
5905510434902441304,0,,1,1,14.0,3642369.0,13665.0,16998.0,0.0,43303.0,622845.0,514748.0,11.4,13667.0,66.0
7240112091090692629,0,,1,4,13.0,3642369.0,6241721.0,0.0,0.0,4856765.0,3642369.0,3314257.0,8.9,77210.0,24.0
8542167071887159536,1,20283.0,1,7,14.0,3642369.0,12764.0,6244.0,0.0,9128.0,609490.0,425298.0,9.4,12771.0,60.0
-3848973097934716067,0,,1,8,4.0,2397893.0,22298.0,15427.0,0.0,72489.0,880239.0,745966.0,17.9,22304.0,58.0
-8242503043313505457,0,,2,2,16.0,6070615.0,63953.0,14206.0,37383.0,21102.0,3199214.0,2842275.0,7.4,63954.0,86.0
-598807648274816431,0,,1,4,1.0,6070615.0,87691.0,17969.0,130328.0,12599.0,4335633.0,3945072.0,7.9,87704.0,77.0
1830303421242961884,0,,3,9,2.0,1131671.0,3037.0,27748.0,47440.0,47230.0,137196.0,105535.0,11.9,3045.0,52.0
5552313687438733748,0,,1,1,14.0,0.0,0.0,59049.0,0.0,127347.0,679909.0,561908.0,10.9,14749.0,42.0
-7301050546300023387,1,22912.95,1,6,1.0,1836381.0,10174.0,34249.0,16546.0,65308.0,458938.0,362561.0,11.9,10186.0,54.0
4589541070059523154,0,,1,8,4.0,2428246.0,64452.0,55474.0,0.0,198211.0,2428246.0,2209505.0,17.9,61529.0,22.0
-7897462981095996435,1,27195.5,1,4,4.0,3642369.0,69914.0,52906.0,0.0,157998.0,3497888.0,2461852.0,7.4,69924.0,86.0
-3608585863383296877,0,,1,5,5.0,3642369.0,28707.0,18611.0,0.0,56220.0,1353747.0,1162869.0,9.9,28697.0,86.0
