client_id,gender,age,region,city,citizenship,education,job_type
8651726923191798167,M,30.0,30,46,RUSSIA,HIGHER_PROFESSIONAL,
-4111789473967756348,M,35.0,0,42,RUSSIA,,
7835731008609317544,M,57.0,3,1497,RUSSIA,,
8926898279837743070,F,43.0,7,1011,RUSSIA,,
-8360060203330694876,F,39.0,0,361,RUSSIA,HIGHER_PROFESSIONAL,
-2840342842215616491,F,35.0,66,1850,RUSSIA,,
-4377838380359990420,M,53.0,25,33,RUSSIA,,
-2367073323442168424,M,36.0,22,139,RUSSIA,,
9132902479243757252,F,53.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
3559656919689756782,F,50.0,39,329,RUSSIA,,
-2107227255718216835,F,21.0,1,1625,RUSSIA,,
-1639109914612060273,M,38.0,25,33,RUSSIA,MIDDLE_PROFESSIONAL,
5023019286247776591,M,42.0,6,8,RUSSIA,,
2889340317448652973,M,34.0,1,1,RUSSIA,,
5299031850150432800,M,38.0,61,345,RUSSIA,HIGHER_PROFESSIONAL,
7946038171003007403,M,28.0,25,33,RUSSIA,,
-5684746709922310590,F,44.0,0,116,RUSSIA,MIDDLE_PROFESSIONAL,
-1142397848410557197,F,21.0,0,15,RUSSIA,,
2861406837480362409,M,47.0,0,204,RUSSIA,HIGHER_PROFESSIONAL,
8016685134056478428,F,39.0,26,163,RUSSIA,PRIMARY_PROFESSIONAL,
-6908929396463541107,F,33.0,0,283,RUSSIA,,
6213879044254105678,F,37.0,28,65,RUSSIA,HIGHER_PROFESSIONAL,
-5043784309903963401,M,35.0,3,202,RUSSIA,HIGHER_PROFESSIONAL,
-8630925768093505349,F,52.0,0,14,RUSSIA,MIDDLE_PROFESSIONAL,
-8472748892740307079,M,34.0,3,216,RUSSIA,MIDDLE_PROFESSIONAL,
-3499834895768009348,M,38.0,15,20,RUSSIA,MIDDLE_PROFESSIONAL,
7772067604246137115,F,44.0,20,75,RUSSIA,,
4640243507748404041,F,49.0,25,33,RUSSIA,,
-6978966857177827385,F,21.0,26,163,RUSSIA,HIGHER_PROFESSIONAL,
-3659278976730092617,F,66.0,31,52,RUSSIA,,
5704035405340905637,F,32.0,28,65,RUSSIA,FULL_GENERAL,
1791058045505921002,F,55.0,25,33,RUSSIA,,
7841176317864552360,F,41.0,42,89,RUSSIA,,
7630066395405652377,M,37.0,8,2629,RUSSIA,,
-4648795864817445321,M,56.0,30,766,RUSSIA,FULL_GENERAL,
-8399863601967683956,F,34.0,8,684,RUSSIA,HIGHER_PROFESSIONAL,
6218273738961879970,M,45.0,0,42,RUSSIA,,
-68081537890377523,M,65.0,0,115,RUSSIA,,
7428008119399818768,F,26.0,46,122,RUSSIA,,
-4727678831939316289,F,29.0,13,275,RUSSIA,,
7492214068612784099,F,50.0,9,11,RUSSIA,,
-3266046266238690307,F,49.0,0,47,RUSSIA,HIGHER_PROFESSIONAL,
2811905524254929839,F,45.0,8,222,RUSSIA,HIGHER_PROFESSIONAL,
-1621736925962317244,M,50.0,34,4087,RUSSIA,FULL_GENERAL,
2462224740037684095,F,57.0,59,199,RUSSIA,,
-8386413961053438922,F,33.0,0,369,RUSSIA,FULL_GENERAL,
-3794858647796094368,M,32.0,0,2,RUSSIA,,
-8209928064030325071,F,62.0,52,2346,RUSSIA,,
-8864963410353634601,F,42.0,17,522,RUSSIA,,
-1253021116698590250,M,36.0,26,34,RUSSIA,,
-9150333322005482465,F,38.0,15,1746,RUSSIA,MIDDLE_PROFESSIONAL,
-2616028693102974125,M,28.0,1,1,RUSSIA,,
946139794393696034,F,38.0,3,205,RUSSIA,,
-1835765386070772754,M,28.0,17,25,RUSSIA,HIGHER_PROFESSIONAL,
6837036328922161685,F,47.0,28,65,RUSSIA,,
721204425679938545,F,36.0,0,92,RUSSIA,HIGHER_PROFESSIONAL,
-4655347048517577028,F,65.0,0,264,RUSSIA,,
-2599571850256656805,M,58.0,7,13,RUSSIA,,
6339170122239342332,F,32.0,37,60,RUSSIA,,
7174439203689278086,M,30.0,60,200,RUSSIA,HIGHER_PROFESSIONAL,
-275886422515481768,M,64.0,36,59,RUSSIA,MIDDLE_PROFESSIONAL,
-1843132972763700135,M,33.0,6,1093,RUSSIA,,
6085585034335966607,F,55.0,25,33,RUSSIA,,
3046712114650392000,F,41.0,36,59,RUSSIA,,
-2740065672353930307,F,52.0,7,13,RUSSIA,,
-374401927048920991,M,36.0,8,505,RUSSIA,,
473099222424289045,M,62.0,17,214,RUSSIA,,
5443015678634496675,M,34.0,42,15,RUSSIA,,
6167642152483749201,F,51.0,0,116,RUSSIA,HIGHER_PROFESSIONAL,
-8016650131038416932,F,42.0,22,139,RUSSIA,,
-3517535081708985089,F,30.0,26,163,RUSSIA,HIGHER_PROFESSIONAL,
-188283937713565750,F,37.0,1,1,RUSSIA,,
4748452656442935877,F,34.0,9,123,RUSSIA,,
-42176721746502202,F,43.0,45,119,RUSSIA,HIGHER_PROFESSIONAL,
-8249608903778154661,F,59.0,44,1791,RUSSIA,,
-6525068605116041881,M,62.0,46,122,RUSSIA,,
-548482233878586,F,40.0,55,358,RUSSIA,,
-8199693127695311804,F,53.0,20,104,RUSSIA,,
4647596654877439089,M,36.0,7,13,RUSSIA,,
-538590576472402999,F,23.0,25,33,RUSSIA,,
562146400697524982,M,57.0,53,4099,RUSSIA,,
2979629541285708571,F,50.0,33,111,RUSSIA,,
5039112079547849997,M,34.0,42,89,RUSSIA,,
1047887549769193142,F,49.0,0,267,RUSSIA,MIDDLE_PROFESSIONAL,
2196918833920544476,F,37.0,0,0,RUSSIA,,
4620739404637978848,F,27.0,3,205,RUSSIA,MIDDLE_PROFESSIONAL,
-8380473466129836031,M,61.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
580716322783804778,M,56.0,17,25,RUSSIA,MIDDLE_PROFESSIONAL,
-3558349420246442184,M,46.0,29,1923,RUSSIA,,
-4685074398859907577,F,44.0,0,40,RUSSIA,HIGHER_PROFESSIONAL,
696460044733935890,M,55.0,42,1409,RUSSIA,MIDDLE_PROFESSIONAL,
4712995844220031873,F,30.0,58,194,RUSSIA,HIGHER_PROFESSIONAL,
6407311742069247067,F,35.0,37,60,RUSSIA,HIGHER_PROFESSIONAL,
6954431223921596549,M,34.0,7,1011,RUSSIA,,
2744845224639283436,F,28.0,40,592,RUSSIA,,
8395017078022014935,M,43.0,7,13,RUSSIA,,
5797518370349875976,F,36.0,0,15,RUSSIA,,
4069995367909343083,F,52.0,45,229,RUSSIA,MIDDLE_PROFESSIONAL,
-6472225737249162620,M,36.0,11,980,RUSSIA,HIGHER_PROFESSIONAL,
-1695319090589134217,F,39.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
-5371549833771794228,M,29.0,8,107,RUSSIA,,
4570739087724660317,M,38.0,44,752,RUSSIA,,
-6496170213619230201,F,58.0,18,2421,RUSSIA,,
-8371107746008735449,M,44.0,8,107,RUSSIA,,
4931312606532041118,F,42.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-6354622417777768221,M,47.0,35,3556,RUSSIA,,
2367577383750578784,M,58.0,25,33,RUSSIA,,
-8154883984043345081,F,63.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
7394138100019997081,M,34.0,22,139,RUSSIA,,
4779567972658586192,F,44.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
7687065573881109816,M,57.0,3,205,RUSSIA,,
5420457570333378320,F,37.0,25,33,RUSSIA,,
-9036251836319405017,M,59.0,1,1,RUSSIA,,
5670722791790067328,M,58.0,9,123,RUSSIA,MIDDLE_PROFESSIONAL,
-4724542605620034688,M,42.0,22,139,RUSSIA,,
1209416429716558157,M,59.0,44,3467,RUSSIA,MIDDLE_PROFESSIONAL,
4729961542766773929,F,43.0,7,13,RUSSIA,,
-2674832007791860224,F,58.0,3,586,RUSSIA,,
-1221618521368802268,M,26.0,7,13,RUSSIA,,
415487298062121128,F,50.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
-1750001779599654285,F,26.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-4613696474378828668,F,52.0,40,77,RUSSIA,HIGHER_PROFESSIONAL,
-7312731585972902804,F,43.0,19,155,RUSSIA,,
4657948888297882926,M,42.0,25,33,RUSSIA,,
-5919322048459643965,M,32.0,25,33,RUSSIA,,
6125608913936870069,F,54.0,30,4497,RUSSIA,PRIMARY_PROFESSIONAL,
4749935495110568465,M,30.0,7,13,RUSSIA,,
7246096335615287998,M,28.0,9,123,RUSSIA,MIDDLE_PROFESSIONAL,
-7150482623367088760,F,60.0,7,13,RUSSIA,,
-226556708902652407,F,34.0,36,59,RUSSIA,,
-5135730286484050045,M,52.0,38,61,RUSSIA,,
5113554406807908560,F,27.0,2,221,RUSSIA,HIGHER_PROFESSIONAL,
-3943724146853728043,F,49.0,5,6,RUSSIA,,
8801898865636728736,F,36.0,7,13,RUSSIA,,
-7255369805659863922,M,50.0,7,13,RUSSIA,,
-2198250828542150718,M,59.0,42,89,RUSSIA,MIDDLE_PROFESSIONAL,
1274356804813061601,F,53.0,4,190,RUSSIA,MIDDLE_PROFESSIONAL,
-4570057567984630254,F,57.0,21,3955,RUSSIA,,
4615714165661214392,F,34.0,22,976,RUSSIA,HIGHER_PROFESSIONAL,
2601295520560214042,M,53.0,26,743,RUSSIA,,
8649826422191626166,F,66.0,56,617,RUSSIA,,
-3280861403385506317,M,48.0,25,33,RUSSIA,,
1874846263406205125,M,43.0,1,1,RUSSIA,,
-2265119374803918691,F,44.0,0,42,RUSSIA,,
-8419922971590377154,M,62.0,21,160,RUSSIA,,
-6634429882923151175,M,32.0,28,65,RUSSIA,,
-6938068300688712851,M,27.0,19,27,RUSSIA,,
8700952353728564313,F,36.0,7,13,RUSSIA,,
-3337628891901773441,M,32.0,25,33,RUSSIA,FULL_GENERAL,
2608626885834663200,F,42.0,60,200,RUSSIA,,
5873344614199050075,F,48.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
75198838646289997,M,53.0,0,15,RUSSIA,HIGHER_PROFESSIONAL,
-703512357604604961,F,52.0,10,56,RUSSIA,,
1678089767811554592,M,29.0,16,84,RUSSIA,,
3083176898764467745,M,60.0,0,14,RUSSIA,,
4802386545029614098,M,34.0,0,47,RUSSIA,,
-8926003902324678713,F,65.0,25,33,RUSSIA,HIGHER_PROFESSIONAL,
-3368654496070211060,M,40.0,5,6,RUSSIA,,
6260247640425334756,F,37.0,0,140,RUSSIA,,
6853324345386504894,F,49.0,0,92,RUSSIA,MIDDLE_PROFESSIONAL,
-4434234331617809511,M,51.0,0,86,RUSSIA,,
-6210424061994375181,F,55.0,42,354,RUSSIA,,
-5683502701100411922,M,39.0,37,60,RUSSIA,,
7091293282305199901,M,47.0,7,13,RUSSIA,,
-7719285731692690069,M,32.0,9,123,RUSSIA,HIGHER_PROFESSIONAL,
4189225758923396501,M,32.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
-7728220293322355760,F,56.0,1,1,RUSSIA,PRIMARY_PROFESSIONAL,
-2428943812411247409,M,35.0,3,205,RUSSIA,,
9194114210609168902,F,35.0,3,202,RUSSIA,,
8592073983536738419,M,49.0,65,426,RUSSIA,,
7824578287434226449,F,39.0,0,15,RUSSIA,,
8937123078550942308,F,45.0,0,40,RUSSIA,,
5804566200577191887,F,64.0,45,119,RUSSIA,HIGHER_PROFESSIONAL,
2178918770996091759,M,29.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
4399193467022748108,F,41.0,22,366,RUSSIA,MIDDLE_PROFESSIONAL,
-3180066887985505181,F,30.0,15,152,RUSSIA,MIDDLE_PROFESSIONAL,
8903494765398120763,M,44.0,0,42,RUSSIA,,
-7434096765361121578,M,42.0,28,65,RUSSIA,HIGHER_PROFESSIONAL,
-2147174162608016117,F,43.0,17,3503,RUSSIA,HIGHER_PROFESSIONAL,
-3920375866442203227,M,32.0,23,31,RUSSIA,,
-8925371274897375559,F,46.0,8,422,RUSSIA,,
1777235847633067258,F,34.0,51,1735,RUSSIA,,
-4898849990177348230,F,51.0,37,1366,RUSSIA,,
8648532088775312041,M,37.0,42,89,RUSSIA,,
2082224867254691482,F,41.0,0,15,RUSSIA,,
-872032593907832414,F,47.0,6,58,RUSSIA,MIDDLE_PROFESSIONAL,
5477203513095501794,F,55.0,53,243,RUSSIA,MIDDLE_PROFESSIONAL,
-4292190922061327842,F,24.0,47,128,RUSSIA,,
7186906391682218347,F,34.0,15,20,RUSSIA,,
727128025216326179,M,28.0,66,4437,RUSSIA,,
8103017527008325002,F,48.0,10,12,RUSSIA,MIDDLE_PROFESSIONAL,
-2877145201081986412,M,31.0,7,13,RUSSIA,,
-364315378196962571,M,56.0,1,1,RUSSIA,,
-9160117748334699273,M,62.0,22,139,RUSSIA,,
6455870155433966570,F,40.0,60,200,RUSSIA,,
5594669347187564690,F,57.0,36,415,RUSSIA,,
-1114056573315610593,M,43.0,7,13,RUSSIA,,
8493189877073608141,F,22.0,38,61,RUSSIA,,
4822537347477946794,M,60.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
6349862581346812265,M,65.0,8,327,RUSSIA,HIGHER_PROFESSIONAL,
6892314491540902061,M,33.0,56,218,RUSSIA,HIGHER_PROFESSIONAL,
-5593213419650116378,M,36.0,24,32,RUSSIA,,
-7273624050552472049,M,34.0,0,42,RUSSIA,,
-4337875717472691029,F,51.0,3,105,RUSSIA,MIDDLE_PROFESSIONAL,
4419871911548635362,M,41.0,27,353,RUSSIA,HIGHER_PROFESSIONAL,
4420424230635837133,F,63.0,0,156,RUSSIA,MIDDLE_PROFESSIONAL,
8093232620725777456,F,55.0,17,25,RUSSIA,,
371998984174093546,M,47.0,37,60,RUSSIA,,
-6597543368473774793,F,39.0,12,628,RUSSIA,,
793079472548160199,M,48.0,0,156,RUSSIA,MIDDLE_PROFESSIONAL,
4853557223330018198,M,36.0,3,745,RUSSIA,,
-4244449121148538896,M,33.0,29,129,RUSSIA,,
5382029964982224941,M,65.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
779986784177873446,F,27.0,18,279,RUSSIA,,
5804359525707226690,F,49.0,42,89,RUSSIA,,
9137440306545349400,M,46.0,57,503,RUSSIA,MIDDLE_PROFESSIONAL,
-8180583974079101568,M,32.0,-1,-1,RUSSIA,,
8470122043949581132,M,54.0,0,136,RUSSIA,FULL_GENERAL,
-8620609577583920184,M,39.0,57,503,RUSSIA,PRIMARY_PROFESSIONAL,
2295074587822453842,F,47.0,0,7,RUSSIA,HIGHER_PROFESSIONAL,
4942489198894142929,F,57.0,37,1514,RUSSIA,,
-3398075744949074432,M,36.0,27,1232,RUSSIA,,
-6031651777785135891,M,43.0,8,518,RUSSIA,HIGHER_PROFESSIONAL,
-2483733031658294299,F,61.0,27,1232,RUSSIA,,
8925620263047375837,M,41.0,53,259,RUSSIA,,
8121379796309951348,F,64.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
7097492045656647012,F,30.0,28,45,RUSSIA,HIGHER_PROFESSIONAL,
3218477070965742010,M,33.0,5,404,RUSSIA,MIDDLE_PROFESSIONAL,
7575724229019376947,M,51.0,62,241,RUSSIA,TWO_AND_MORE_HIGHER,
7736787963867380726,M,47.0,42,354,RUSSIA,,
-4072216504401993270,F,42.0,15,4503,RUSSIA,MIDDLE_PROFESSIONAL,
1287779363218673411,M,36.0,53,259,RUSSIA,,
-95890950020503695,M,36.0,43,2985,RUSSIA,HIGHER_PROFESSIONAL,
-1618075930912884716,M,36.0,18,3680,RUSSIA,,
7199039903401451675,F,40.0,7,13,RUSSIA,,
2948767859159335828,M,33.0,15,103,RUSSIA,MIDDLE_PROFESSIONAL,
-5689262138545693926,M,29.0,37,60,RUSSIA,MIDDLE_PROFESSIONAL,
-7420676386833261871,F,27.0,60,200,RUSSIA,,
-7400915219564972498,F,28.0,61,345,RUSSIA,PRIMARY_PROFESSIONAL,
-5496283252269135891,M,48.0,37,60,RUSSIA,MIDDLE_PROFESSIONAL,
2213641142318403313,F,53.0,-1,-1,RUSSIA,,
-2877501734750669547,M,22.0,8,381,RUSSIA,MIDDLE_PROFESSIONAL,
3884732138362758755,M,36.0,56,218,RUSSIA,,
-6731517168793934088,M,39.0,37,60,RUSSIA,MIDDLE_PROFESSIONAL,
5050543844831587281,F,59.0,15,517,RUSSIA,MIDDLE_PROFESSIONAL,
3735906556090204009,M,36.0,8,336,RUSSIA,HIGHER_PROFESSIONAL,
3681606281049645698,M,54.0,37,4443,RUSSIA,FULL_GENERAL,
-6250319179466373658,F,30.0,37,60,RUSSIA,,
-8600473563310661146,F,59.0,8,419,RUSSIA,HIGHER_PROFESSIONAL,
-3167815008649985813,M,36.0,35,57,RUSSIA,,
-302929607808627970,F,44.0,9,123,RUSSIA,,
6216773728510805677,M,37.0,2,326,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
6156501315755973999,F,27.0,0,42,RUSSIA,HIGHER_PROFESSIONAL,
8584773104259727938,F,42.0,7,1330,RUSSIA,,
4758190484742820522,F,50.0,8,130,RUSSIA,PRIMARY_PROFESSIONAL,
5651078453817930148,M,27.0,17,36,RUSSIA,,
-1648612925796370624,M,31.0,8,2190,RUSSIA,,
-7554712439684498721,F,41.0,10,63,RUSSIA,MIDDLE_PROFESSIONAL,
-1116310028794679792,F,38.0,8,95,RUSSIA,,
4664373594472769586,F,22.0,36,59,RUSSIA,,
-5080931278497543748,M,47.0,8,167,RUSSIA,,
-3427657687491728205,F,33.0,20,104,RUSSIA,,
-4494838714844194603,F,56.0,0,140,RUSSIA,MIDDLE_PROFESSIONAL,
6599908740832051127,M,42.0,3,1242,RUSSIA,,
8268771516773533085,M,36.0,17,36,RUSSIA,MIDDLE_PROFESSIONAL,
-3323677151930885255,M,26.0,15,20,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
-3550982329297629785,M,46.0,22,366,RUSSIA,,
5165440307562100379,F,52.0,3,205,RUSSIA,,
-7771084081143760292,M,62.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
-6396550441930726867,M,53.0,21,132,RUSSIA,MIDDLE_PROFESSIONAL,
-872268421790245111,F,34.0,3,205,RUSSIA,MIDDLE_PROFESSIONAL,
-6261278323075295869,F,31.0,45,3304,RUSSIA,,
2426812482636090279,F,44.0,0,322,RUSSIA,,
-3624890694052743488,M,36.0,26,163,RUSSIA,,
-6808172562279124910,F,28.0,33,111,RUSSIA,MIDDLE_PROFESSIONAL,
5763537080809163458,F,60.0,0,2,RUSSIA,,
6495898807475886295,M,46.0,0,375,RUSSIA,MIDDLE_PROFESSIONAL,
8799369881870398796,F,33.0,22,139,RUSSIA,,
-1412302744836950994,F,34.0,11,2689,RUSSIA,MIDDLE_PROFESSIONAL,
-6801297197902535692,M,44.0,21,797,RUSSIA,,
-6814933615305313564,M,57.0,37,2590,RUSSIA,,
6560211085805963452,F,62.0,51,386,RUSSIA,PRIMARY_PROFESSIONAL,
-6043106010250062223,F,31.0,42,89,RUSSIA,HIGHER_PROFESSIONAL,
3275177844101388322,F,38.0,25,33,RUSSIA,,
-35955376644868750,M,53.0,37,2050,RUSSIA,FULL_GENERAL,
-136561190287003560,M,44.0,2,79,RUSSIA,,
8692865894327876830,M,41.0,46,122,RUSSIA,MIDDLE_PROFESSIONAL,
8698631843942823394,M,47.0,28,65,RUSSIA,,
2205048758038232644,M,33.0,0,41,RUSSIA,MIDDLE_PROFESSIONAL,
8192634179856671654,M,42.0,3,205,RUSSIA,,
-5880900098779604690,M,26.0,22,139,RUSSIA,,
-8366376728436603447,F,50.0,8,1237,RUSSIA,,
2084006253376793299,F,31.0,3,205,RUSSIA,,
5784014053531003782,M,32.0,56,577,RUSSIA,HIGHER_PROFESSIONAL_PARTIAL,
3321574490742558895,F,49.0,25,33,RUSSIA,,
1871193494388666646,M,28.0,15,20,RUSSIA,,
-3173267657555809550,M,48.0,17,25,RUSSIA,,
8735992086827541919,M,65.0,1,1,RUSSIA,,
3037785014027995409,M,37.0,37,60,RUSSIA,HIGHER_PROFESSIONAL,
2145680871081235211,F,40.0,20,75,RUSSIA,HIGHER_PROFESSIONAL,
2447138168192475002,F,33.0,8,689,RUSSIA,MIDDLE_PROFESSIONAL,
6811634200506220207,F,44.0,0,15,RUSSIA,MIDDLE_PROFESSIONAL,
7697637092850651105,F,33.0,27,153,RUSSIA,,
-4185186284603566202,F,25.0,43,93,RUSSIA,,
4519459112249991941,M,41.0,3,205,RUSSIA,,
-5756216372669952138,F,41.0,0,15,RUSSIA,,
2581246200689369256,M,43.0,25,33,RUSSIA,,
7611504028568802153,F,44.0,3,205,RUSSIA,,
-6057383324812430312,F,48.0,21,131,RUSSIA,,
3395231775848717159,M,58.0,46,4297,RUSSIA,,
-5471610864159951300,M,46.0,15,20,RUSSIA,HIGHER_PROFESSIONAL,
-5285148791336375073,M,45.0,7,13,RUSSIA,HIGHER_PROFESSIONAL,
-7201513545446544511,M,50.0,25,33,RUSSIA,,
-2895632145683609996,F,25.0,0,42,RUSSIA,FULL_GENERAL,
-1559252830014225783,M,35.0,14,4004,RUSSIA,,
-124999074534246967,M,58.0,43,302,RUSSIA,FULL_GENERAL,
3917396613196801262,M,31.0,22,757,RUSSIA,PRIMARY_PROFESSIONAL,
-7009835953646987042,F,50.0,7,13,RUSSIA,,
8104750882493245960,M,35.0,56,1179,RUSSIA,,
724951121967049927,F,29.0,0,40,RUSSIA,,
-2113681857504434287,F,50.0,9,123,RUSSIA,,
2650160415929372186,F,34.0,61,2489,RUSSIA,,
-3559555640468427905,M,31.0,30,46,RUSSIA,MIDDLE_PROFESSIONAL,
-2209178437608976173,F,59.0,21,160,RUSSIA,,
994270032905849124,M,34.0,1,1,RUSSIA,,
-2283485425242757143,F,58.0,7,13,RUSSIA,,
1150023294148114737,F,34.0,0,47,RUSSIA,,
-7874125548930979758,M,22.0,1,1,RUSSIA,,
413591625541379078,M,35.0,3,205,RUSSIA,,
3381158053890245311,M,30.0,11,16,RUSSIA,PRIMARY_PROFESSIONAL,
598367856554779240,F,53.0,6,140,RUSSIA,FULL_GENERAL,
-104610746643311696,M,51.0,55,178,RUSSIA,FULL_GENERAL,
8816948461063407170,M,26.0,8,167,RUSSIA,,STUDENT
-463410007273997138,M,33.0,37,834,RUSSIA,,
-6373853052690119059,F,25.0,42,354,RUSSIA,HIGHER_PROFESSIONAL,
6024042997275677713,M,34.0,6,8,RUSSIA,HIGHER_PROFESSIONAL,
-1224530960326016142,M,51.0,7,13,RUSSIA,,
3652580386899985233,M,43.0,44,96,RUSSIA,HIGHER_PROFESSIONAL,
-4926617439974887059,M,44.0,21,160,RUSSIA,MIDDLE_PROFESSIONAL,
-5647699974947136974,M,56.0,65,426,RUSSIA,,
-3343434959154656528,F,39.0,3,205,RUSSIA,,
-3600792352234489013,F,40.0,46,122,RUSSIA,,
3428769850311698788,M,29.0,8,324,RUSSIA,HIGHER_PROFESSIONAL,
3960291325813594640,F,62.0,0,42,RUSSIA,,
-1566326326263931057,M,30.0,14,102,RUSSIA,MIDDLE_PROFESSIONAL,
4813896835884277021,M,35.0,3,205,RUSSIA,,
1996785006663218063,M,56.0,30,46,RUSSIA,MIDDLE_PROFESSIONAL,
5876282048640305790,M,64.0,-1,-1,RUSSIA,HIGHER_PROFESSIONAL,
4621983125456904361,M,60.0,0,161,RUSSIA,,
-7857681907401926742,M,34.0,48,288,RUSSIA,,
-233038155895478426,F,62.0,0,42,RUSSIA,MIDDLE_PROFESSIONAL,
3588009330146052346,M,58.0,20,473,RUSSIA,,
6328128183841323447,F,44.0,37,769,RUSSIA,,
-738111874112451094,F,37.0,56,218,RUSSIA,,
1441538499536171549,M,65.0,13,18,RUSSIA,,
464912916558004864,M,55.0,26,163,RUSSIA,MIDDLE_PROFESSIONAL,
-3872872728489194068,M,51.0,8,327,RUSSIA,,
-8615991083814142425,F,61.0,36,266,RUSSIA,HIGHER_PROFESSIONAL,
-1931748671580212541,M,34.0,34,4030,RUSSIA,,
3027255486936802878,M,36.0,10,56,RUSSIA,HIGHER_PROFESSIONAL,
-160095556147342676,F,50.0,40,78,RUSSIA,HIGHER_PROFESSIONAL,
4287977638320146764,M,48.0,54,738,RUSSIA,HIGHER_PROFESSIONAL,
277476144130129016,F,31.0,101,4628,RUSSIA,,
3659233672514164944,F,45.0,0,42,RUSSIA,MIDDLE_PROFESSIONAL,
1606410828188159069,F,37.0,36,59,RUSSIA,HIGHER_PROFESSIONAL,
8827985421159859784,F,48.0,18,3337,RUSSIA,HIGHER_PROFESSIONAL,
8398822946558900171,F,48.0,0,14,RUSSIA,,
-2484657229577196125,F,45.0,25,33,RUSSIA,,
-129500038394416087,F,61.0,61,2318,RUSSIA,MIDDLE_PROFESSIONAL,
-6269266124195275019,M,56.0,40,78,RUSSIA,MIDDLE_PROFESSIONAL,
7861757770879635967,M,33.0,47,1091,RUSSIA,HIGHER_PROFESSIONAL,
2269830321863832774,F,56.0,0,15,RUSSIA,FULL_GENERAL,
566206798465497541,M,35.0,36,59,RUSSIA,,
-5166891507534409299,M,23.0,27,153,RUSSIA,,
-2144300313771225369,F,55.0,58,194,RUSSIA,HIGHER_PROFESSIONAL,
5315964698865630743,F,45.0,7,13,RUSSIA,MIDDLE_PROFESSIONAL,
-4562805103233898419,F,46.0,52,1590,RUSSIA,,
-5589291675916793241,M,44.0,14,693,RUSSIA,PRIMARY_PROFESSIONAL,
-607426805989974939,M,38.0,0,41,RUSSIA,HIGHER_PROFESSIONAL,
-5752770210841649865,F,35.0,9,1653,RUSSIA,MIDDLE_PROFESSIONAL,
7707866603532105681,M,61.0,42,354,RUSSIA,MIDDLE_PROFESSIONAL,
-2495321716478307026,M,59.0,52,226,RUSSIA,FULL_GENERAL,BUSINESS
-4241114894419879883,F,49.0,1,1,RUSSIA,MIDDLE_PROFESSIONAL,
-1925395759048579261,M,54.0,1,1,RUSSIA,HIGHER_PROFESSIONAL,
-7110700762248051377,M,33.0,5,611,RUSSIA,,
-2916244111586320556,F,60.0,1,1,RUSSIA,,
6196543480758489056,F,51.0,16,2138,RUSSIA,MIDDLE_PROFESSIONAL,
6378314134104019750,M,56.0,12,225,RUSSIA,,
3759752812648278963,M,50.0,8,618,RUSSIA,,
-5014867988751524287,M,59.0,0,401,RUSSIA,MIDDLE_PROFESSIONAL,
-4433445627904995392,F,35.0,62,241,RUSSIA,,
-8677354604968267842,M,35.0,6,591,RUSSIA,HIGHER_PROFESSIONAL,
-7755240132839848540,M,34.0,22,139,RUSSIA,HIGHER_PROFESSIONAL,
8950285158478532932,M,44.0,31,4266,RUSSIA,HIGHER_PROFESSIONAL,
3204209856073352027,F,36.0,46,313,RUSSIA,,
566197074921371824,M,34.0,17,3784,RUSSIA,,
5415647856605479680,F,46.0,53,259,RUSSIA,,
4665749594849639458,F,36.0,0,0,RUSSIA,HIGHER_PROFESSIONAL,
-4978745585586393427,F,59.0,18,26,RUSSIA,,
-4074774816880274084,F,56.0,48,133,RUSSIA,MIDDLE_PROFESSIONAL,
3175364390365282996,F,59.0,0,47,RUSSIA,,
-6113068121632737969,M,24.0,34,4141,RUSSIA,,
5833195707358722884,F,38.0,25,33,RUSSIA,,
-4439630244955173655,M,63.0,25,33,RUSSIA,MIDDLE_PROFESSIONAL,
1705635393361476832,F,22.0,20,104,RUSSIA,,
-6276246728420785856,M,48.0,37,66,RUSSIA,FULL_GENERAL,
-6843740864142868378,M,30.0,40,937,RUSSIA,,
4097940200838970747,M,54.0,35,3517,RUSSIA,,
-4714517970476452071,M,44.0,20,473,RUSSIA,,
6661313417739173679,F,35.0,25,33,RUSSIA,,
2548422885202225829,M,58.0,20,473,RUSSIA,,
543808112978668395,M,36.0,46,122,RUSSIA,,
-2224019905248107432,F,56.0,19,1563,RUSSIA,,
